,Prey_next
1264,0.7139932957481648
1265,1.497874980047769
1266,0.6577380276987104
1267,1.4581880688284121
1268,1.5011879574096958
1269,1.078499333829166
1270,0.6375717408639675
1271,0.9327142966303428
1272,0.6880650527309713
1273,1.458400991218443
1274,0.882463087080769
1275,1.2539803027720335
1276,0.6775314131878021
1277,0.7772692660204452
1278,0.9383193800338374
1279,1.5063974240523577
1280,0.6421947029070783
1281,1.2415533201751496
1282,0.8749258701774031
1283,1.183669586597954
1284,0.8096901788202762
1285,1.1258574302133615
1286,0.9968276055639627
1287,0.7377496276378676
1288,1.3151664311297584
1289,0.9076206662433484
1290,1.3089098602275446
1291,0.5902196783551867
1292,0.7136869587658706
1293,0.6279101890541499
1294,0.6869503660759761
1295,1.3589118183017406
1296,1.341760792903217
1297,0.6787518769983683
1298,1.2695982739722125
1299,0.7535450329388736
1300,1.2148681156556393
1301,0.9526241053019284
1302,0.7795215347727323
1303,1.1450939128117714
1304,0.7145767980285056
1305,0.8995732420875696
1306,1.3940816020636382
1307,1.1971113395065938
1308,0.8016237346342172
1309,0.7419978707140092
1310,0.624711859000054
1311,1.0927911381999156
1312,0.8495226287492973
1313,0.8466692617441147
1314,1.503241730907595
1315,1.2047000240590306
1316,0.8238663674115442
1317,1.099498391792513
1318,1.3887892736821077
1319,0.6227343223414129
1320,0.5829038404255285
1321,0.6600435219793842
1322,0.678352705573094
1323,0.8933619915940809
1324,1.5865449627819834
1325,0.7511028343780252
1326,1.2692939862576433
1327,0.7284461242902502
1328,1.0815004639848427
1329,1.10002362071024
1330,0.688817051373986
1331,0.7519734464383103
1332,0.636828860536743
1333,0.5360996450447577
1334,0.6619299585496805
1335,0.7605542773582207
1336,1.3352220651017874
1337,0.73963624799526
1338,1.5005069016146775
1339,0.9283390214807157
